2001/10/09,1.5637,
2001/10/10,1.5679,
2001/10/11,1.5684,
2001/10/12,1.5657,
2001/10/15,1.5579,
2001/10/16,1.5619,
2001/10/17,1.5685,
2001/10/18,1.5760,
2001/10/19,1.5758,
2001/10/22,1.5783,
2001/10/23,1.5720,
2001/10/24,1.5745,
2001/10/25,1.5768,
2001/10/26,1.5752,
2001/10/29,1.5746,
2001/10/30,1.5783,
2001/10/31,1.5867,
2001/11/01,1.5910,
2001/11/02,1.5922,
2001/11/05,1.5956,
2001/11/06,1.5936,
2001/11/07,1.5936,
2001/11/08,1.5981,
2001/11/09,1.6021,
2001/11/12,na,
2001/11/13,1.5981,
2001/11/14,1.5916,
2001/11/15,1.5868,
2001/11/16,1.5875,
2001/11/19,1.5845,
2001/11/20,1.5933,
2001/11/21,1.6014,
2001/11/22,1.5995,
2001/11/23,1.5981,
2001/11/26,1.6000,
2001/11/27,1.5948,
2001/11/28,1.5847,
2001/11/29,1.5826,
2001/11/30,1.5718,
2001/12/03,1.5760,
2001/12/04,1.5723,
2001/12/05,1.5714,
2001/12/06,1.5767,
2001/12/07,1.5724,
2001/12/10,1.5783,
2001/12/11,1.5778,
2001/12/12,1.5654,
2001/12/13,1.5677,
2001/12/14,1.5633,
2001/12/17,1.5646,
2001/12/18,1.5730,
2001/12/19,1.5742,
2001/12/20,1.5775,
2001/12/21,1.5846,
2001/12/24,1.5935,
2001/12/25,na,
2001/12/26,na,
2001/12/27,1.5950,
2001/12/28,1.5956,
2001/12/31,1.5926,
2002/01/01,na,
2002/01/02,1.5979,
2002/01/03,1.5968,
2002/01/04,1.5975,
2002/01/07,1.5979,
2002/01/08,1.5950,
2002/01/09,1.5962,
2002/01/10,1.6011,
2002/01/11,1.5972,
2002/01/14,1.5971,
2002/01/15,1.5897,
2002/01/16,1.5947,
2002/01/17,1.6107,
2002/01/18,1.6132,
2002/01/21,1.6128,
2002/01/22,1.6083,
2002/01/23,1.6039,
2002/01/24,1.6020,
2002/01/25,1.6079,
2002/01/28,1.6125,
2002/01/29,1.5904,
2002/01/30,1.5912,
2002/01/31,1.5923,
2002/02/01,1.5907,
2002/02/04,1.5915,
2002/02/05,1.5978,
2002/02/06,1.6040,
2002/02/07,1.5988,
2002/02/08,1.5974,
2002/02/11,1.5898,
2002/02/12,1.5918,
2002/02/13,1.5906,
2002/02/14,1.5920,
2002/02/15,1.5912,
2002/02/18,1.5911,
2002/02/19,1.5885,
2002/02/20,1.5905,
2002/02/21,1.5913,
2002/02/22,1.5943,
2002/02/25,1.6016,
2002/02/26,1.6110,
2002/02/27,1.6083,
2002/02/28,1.6047,
2002/03/01,1.5952,
2002/03/04,1.5895,
2002/03/05,1.5902,
2002/03/06,1.5832,
2002/03/07,1.5823,
2002/03/08,1.5856,
2002/03/11,1.5842,
2002/03/12,1.5855,
2002/03/13,1.5932,
2002/03/14,1.5935,
2002/03/15,1.5858,
2002/03/18,1.5878,
2002/03/19,1.5839,
2002/03/20,1.5791,
2002/03/21,1.5807,
2002/03/22,1.5767,
2002/03/25,1.5852,
2002/03/26,1.5921,
2002/03/27,1.5933,
2002/03/28,1.5935,
2002/03/29,na,
2002/04/01,1.5994,
2002/04/02,1.5928,
2002/04/03,1.5889,
2002/04/04,1.5926,
2002/04/05,1.5901,
2002/04/08,1.5941,
2002/04/09,1.5968,
2002/04/10,1.5933,
2002/04/11,1.5875,
2002/04/12,1.5878,
2002/04/15,1.5892,
2002/04/16,1.5798,
2002/04/17,1.5743,
2002/04/18,1.5746,
2002/04/19,1.5719,
2002/04/22,1.5728,
2002/04/23,1.5752,
2002/04/24,1.5682,
2002/04/25,1.5634,
2002/04/26,1.5632,
2002/04/29,1.5662,
2002/04/30,1.5678,
2002/05/01,1.5579,
2002/05/02,1.5618,
2002/05/03,1.5648,
2002/05/06,1.5683,
2002/05/07,1.5700,
2002/05/08,1.5705,
2002/05/09,1.5685,
2002/05/10,1.5576,
2002/05/13,1.5583,
2002/05/14,1.5586,
2002/05/15,1.5559,
2002/05/16,1.5546,
2002/05/17,1.5424,
2002/05/20,na,
2002/05/21,1.5382,
2002/05/22,1.5360,
2002/05/23,1.5335,
2002/05/24,1.5348,
2002/05/27,1.5345,
2002/05/28,1.5302,
2002/05/29,1.5346,
2002/05/30,1.5339,
2002/05/31,1.5275,
2002/06/03,1.5280,
2002/06/04,1.5279,
2002/06/05,1.5351,
2002/06/06,1.5325,
2002/06/07,1.5323,
2002/06/10,1.5380,
2002/06/11,1.5382,
2002/06/12,1.5362,
2002/06/13,1.5394,
2002/06/14,1.5500,
2002/06/17,1.5473,
2002/06/18,1.5441,
2002/06/19,1.5414,
2002/06/20,1.5314,
2002/06/21,1.5230,
2002/06/24,1.5168,
2002/06/25,1.5217,
2002/06/26,1.5207,
2002/06/27,1.5110,
2002/06/28,1.5187,
2002/07/01,na,
2002/07/02,1.5260,
2002/07/03,1.5290,
2002/07/04,1.5321,
2002/07/05,1.5239,
2002/07/08,1.5208,
2002/07/09,1.5144,
2002/07/10,1.5199,
2002/07/11,1.5220,
2002/07/12,1.5302,
2002/07/15,1.5366,
2002/07/16,1.5348,
2002/07/17,1.5391,
2002/07/18,1.5441,
2002/07/19,1.5385,
2002/07/22,1.5560,
2002/07/23,1.5785,
2002/07/24,1.5760,
2002/07/25,1.5726,
2002/07/26,1.5865,
2002/07/29,1.5722,
2002/07/30,1.5731,
2002/07/31,1.5843,
2002/08/01,1.5869,
2002/08/02,1.5882,
2002/08/05,na,
2002/08/06,1.5933,
2002/08/07,1.5808,
2002/08/08,1.5814,
2002/08/09,1.5723,
2002/08/12,1.5740,
2002/08/13,1.5658,
2002/08/14,1.5649,
2002/08/15,1.5582,
2002/08/16,1.5601,
2002/08/19,1.5710,
2002/08/20,1.5715,
2002/08/21,1.5587,
2002/08/22,1.5566,
2002/08/23,1.5558,
2002/08/26,1.5571,
2002/08/27,1.5520,
2002/08/28,1.5597,
2002/08/29,1.5595,
2002/08/30,1.5589,
2002/09/02,na,
2002/09/03,1.5543,
2002/09/04,1.5663,
2002/09/05,1.5672,
2002/09/06,1.5634,
2002/09/09,1.5656,
2002/09/10,1.5720,
2002/09/11,1.5755,
2002/09/12,1.5849,
2002/09/13,1.5857,
2002/09/16,1.5825,
2002/09/17,1.5792,
2002/09/18,1.5833,
2002/09/19,1.5725,
2002/09/20,1.5730,
2002/09/23,1.5845,
2002/09/24,1.5855,
2002/09/25,1.5810,
2002/09/26,1.5770,
2002/09/27,1.5777,
2002/09/30,1.5858,
2002/10/01,1.5860,
2002/10/02,1.5855,
2002/10/03,1.5902,
2002/10/04,1.5942,
2002/10/07,1.5920,
2002/10/08,1.5929,
2002/10/09,1.5931,
2002/10/10,1.5915,
2002/10/11,1.5888,
2002/10/14,na,
2002/10/15,1.5855,
2002/10/16,1.5840,
2002/10/17,1.5723,
2002/10/18,1.5721,
2002/10/21,1.5674,
2002/10/22,1.5679,
2002/10/23,1.5687,
2002/10/24,1.5610,
2002/10/25,1.5673,
2002/10/28,1.5605,
2002/10/29,1.5631,
2002/10/30,1.5676,
2002/10/31,1.5603,
2002/11/01,1.5576,
2002/11/04,1.5550,
2002/11/05,1.5562,
2002/11/06,1.5582,
2002/11/07,1.5530,
2002/11/08,1.5644,
2002/11/11,na,
2002/11/12,1.5742,
2002/11/13,1.5764,
2002/11/14,1.5747,
2002/11/15,1.5813,
2002/11/18,1.5902,
2002/11/19,1.5852,
2002/11/20,1.5839,
2002/11/21,1.5786,
2002/11/22,1.5802,
2002/11/25,1.5733,
2002/11/26,1.5718,
2002/11/27,1.5747,
2002/11/28,1.5739,
2002/11/29,1.5654,
2002/12/02,1.5594,
2002/12/03,1.5570,
2002/12/04,1.5574,
2002/12/05,1.5611,
2002/12/06,1.5657,
2002/12/09,1.5615,
2002/12/10,1.5611,
2002/12/11,1.5558,
2002/12/12,1.5548,
2002/12/13,1.5602,
2002/12/16,1.5625,
2002/12/17,1.5509,
2002/12/18,1.5537,
2002/12/19,1.5475,
2002/12/20,1.5524,
2002/12/23,1.5504,
2002/12/24,1.5480,
2002/12/25,na,
2002/12/26,na,
2002/12/27,1.5684,
2002/12/30,1.5789,
2002/12/31,1.5796,
2003/01/01,na,
2003/01/02,1.5747,
2003/01/03,1.5665,
2003/01/06,1.5596,
2003/01/07,1.5592,
2003/01/08,1.5613,
2003/01/09,1.5537,
2003/01/10,1.5500,
2003/01/13,1.5418,
2003/01/14,1.5397,
2003/01/15,1.5352,
2003/01/16,1.5363,
2003/01/17,1.5354,
2003/01/20,1.5347,
2003/01/21,1.5330,
2003/01/22,1.5320,
2003/01/23,1.5238,
2003/01/24,1.5221,
2003/01/27,1.5248,
2003/01/28,1.5360,
2003/01/29,1.5227,
2003/01/30,1.5309,
2003/01/31,1.5290,
2003/02/03,1.5201,
2003/02/04,1.5143,
2003/02/05,1.5195,
2003/02/06,1.5215,
2003/02/07,1.5211,
2003/02/10,1.5311,
2003/02/11,1.5301,
2003/02/12,1.5287,
2003/02/13,1.5195,
2003/02/14,1.5188,
2003/02/17,1.5209,
2003/02/18,1.5148,
2003/02/19,1.5142,
2003/02/20,1.5043,
2003/02/21,1.5054,
2003/02/24,1.4943,
2003/02/25,1.4926,
2003/02/26,1.4935,
2003/02/27,1.4952,
2003/02/28,1.4871,
2003/03/03,1.4846,
2003/03/04,1.4772,
2003/03/05,1.4723,
2003/03/06,1.4711,
2003/03/07,1.4662,
2003/03/10,1.4656,
2003/03/11,1.4721,
2003/03/12,1.4723,
2003/03/13,1.4850,
2003/03/14,1.4822,
2003/03/17,1.4835,
2003/03/18,1.4786,
2003/03/19,1.4804,
2003/03/20,1.4784,
2003/03/21,1.4907,
2003/03/24,1.4801,
2003/03/25,1.4775,
2003/03/26,1.4710,
2003/03/27,1.4682,
2003/03/28,1.4678,
2003/03/31,1.4693,
2003/04/01,1.4726,
2003/04/02,1.4761,
2003/04/03,1.4752,
2003/04/04,1.4719,
2003/04/07,1.4846,
2003/04/08,1.4679,
2003/04/09,1.4678,
2003/04/10,1.4570,
2003/04/11,1.4516,
2003/04/14,1.4532,
2003/04/15,1.4515,
2003/04/16,1.4562,
2003/04/17,1.4496,
2003/04/18,na,
2003/04/21,1.4544,
2003/04/22,1.4471,
2003/04/23,1.4510,
2003/04/24,1.4579,
2003/04/25,1.4532,
2003/04/28,1.4501,
2003/04/29,1.4457,
2003/04/30,1.4335,
2003/05/01,1.4188,
2003/05/02,1.4223,
2003/05/05,1.4132,
2003/05/06,1.4082,
2003/05/07,1.4009,
2003/05/08,1.3952,
2003/05/09,1.3927,
2003/05/12,1.3887,
2003/05/13,1.3898,
2003/05/14,1.3787,
2003/05/15,1.3761,
2003/05/16,1.3667,
2003/05/19,na,
2003/05/20,1.3446,
2003/05/21,1.3495,
2003/05/22,1.3682,
2003/05/23,1.3775,
2003/05/26,1.3744,
2003/05/27,1.3746,
2003/05/28,1.3866,
2003/05/29,1.3769,
2003/05/30,1.3708,
2003/06/02,1.3695,
2003/06/03,1.3758,
2003/06/04,1.3574,
2003/06/05,1.3401,
2003/06/06,1.3540,
2003/06/09,1.3584,
2003/06/10,1.3648,
2003/06/11,1.3529,
2003/06/12,1.3489,
2003/06/13,1.3361,
2003/06/16,1.3392,
2003/06/17,1.3396,
2003/06/18,1.3342,
2003/06/19,1.3496,
2003/06/20,1.3592,
2003/06/23,1.3562,
2003/06/24,1.3610,
2003/06/25,1.3427,
2003/06/26,1.3539,
2003/06/27,1.3489,
2003/06/30,1.3553,
2003/07/01,na,
2003/07/02,1.3363,
2003/07/03,1.3365,
2003/07/04,1.3409,
2003/07/07,1.3484,
2003/07/08,1.3691,
2003/07/09,1.3749,
2003/07/10,1.3821,
2003/07/11,1.3761,
2003/07/14,1.3739,
2003/07/15,1.3929,
2003/07/16,1.3861,
2003/07/17,1.3971,
2003/07/18,1.4114,
2003/07/21,1.4052,
2003/07/22,1.4116,
2003/07/23,1.3991,
2003/07/24,1.3962,
2003/07/25,1.3812,
2003/07/28,1.3819,
2003/07/29,1.3855,
2003/07/30,1.3997,
2003/07/31,1.4073,
2003/08/01,1.3964,
2003/08/04,na,
2003/08/05,1.4043,
2003/08/06,1.4058,
2003/08/07,1.3932,
2003/08/08,1.3935,
2003/08/11,1.3835,
2003/08/12,1.3852,
2003/08/13,1.3837,
2003/08/14,1.3934,
2003/08/15,1.3872,
2003/08/18,1.3909,
2003/08/19,1.4009,
2003/08/20,1.4024,
2003/08/21,1.4074,
2003/08/22,1.4099,
2003/08/25,1.3979,
2003/08/26,1.3932,
2003/08/27,1.4021,
2003/08/28,1.3970,
2003/08/29,1.3851,
2003/09/01,na,
2003/09/02,1.3877,
2003/09/03,1.3812,
2003/09/04,1.3731,
2003/09/05,1.3711,
2003/09/08,1.3707,
2003/09/09,1.3671,
2003/09/10,1.3659,
2003/09/11,1.3710,
2003/09/12,1.3630,
2003/09/15,1.3659,
2003/09/16,1.3690,
2003/09/17,1.3661,
2003/09/18,1.3641,
2003/09/19,1.3472,
2003/09/22,1.3471,
2003/09/23,1.3564,
2003/09/24,1.3543,
2003/09/25,1.3472,
2003/09/26,1.3546,
2003/09/29,1.3546,
2003/09/30,1.3504,
2003/10/01,1.3480,
2003/10/02,1.3382,
2003/10/03,1.3418,
2003/10/06,1.3411,
2003/10/07,1.3294,
2003/10/08,1.3336,
2003/10/09,1.3399,
2003/10/10,1.3205,
2003/10/13,na,
2003/10/14,1.3233,
2003/10/15,1.3242,
2003/10/16,1.3153,
2003/10/17,1.3132,
2003/10/20,1.3197,
2003/10/21,1.3156,
2003/10/22,1.3038,
2003/10/23,1.3086,
2003/10/24,1.3069,
2003/10/27,1.3102,
2003/10/28,1.3107,
2003/10/29,1.3097,
2003/10/30,1.3072,
2003/10/31,1.3197,
2003/11/03,1.3323,
2003/11/04,1.3320,
2003/11/05,1.3313,
2003/11/06,1.3359,
2003/11/07,1.3237,
2003/11/10,1.3106,
2003/11/11,na,
2003/11/12,1.3004,
2003/11/13,1.2996,
2003/11/14,1.3038,
2003/11/17,1.3137,
2003/11/18,1.3024,
2003/11/19,1.3035,
2003/11/20,1.3023,
2003/11/21,1.3039,
2003/11/24,1.3206,
2003/11/25,1.3131,
2003/11/26,1.3043,
2003/11/27,1.3083,
2003/11/28,1.2973,
2003/12/01,1.3023,
2003/12/02,1.2982,
2003/12/03,1.2996,
2003/12/04,1.3122,
2003/12/05,1.3045,
2003/12/08,1.2963,
2003/12/09,1.3092,
2003/12/10,1.3079,
2003/12/11,1.3263,
2003/12/12,1.3150,
2003/12/15,1.3134,
2003/12/16,1.3183,
2003/12/17,1.3251,
2003/12/18,1.3292,
2003/12/19,1.3397,
2003/12/22,1.3315,
2003/12/23,1.3240,
2003/12/24,1.3107,
2003/12/25,na,
2003/12/26,na,
2003/12/29,1.3104,
2003/12/30,1.3033,
2003/12/31,1.2924,
2004/01/01,na,
2004/01/02,1.2900,
2004/01/05,1.2803,
2004/01/06,1.2819,
2004/01/07,1.2882,
2004/01/08,1.2788,
2004/01/09,1.2692,
2004/01/12,1.2736,
2004/01/13,1.2729,
2004/01/14,1.2869,
2004/01/15,1.2979,
2004/01/16,1.2978,
2004/01/19,1.3021,
2004/01/20,1.2862,
2004/01/21,1.3009,
2004/01/22,1.2967,
2004/01/23,1.3119,
2004/01/26,1.3136,
2004/01/27,1.3049,
2004/01/28,1.3217,
2004/01/29,1.3339,
2004/01/30,1.3264,
2004/02/02,1.3384,
2004/02/03,1.3374,
2004/02/04,1.3327,
2004/02/05,1.3319,
2004/02/06,1.3291,
2004/02/09,1.3304,
2004/02/10,1.3289,
2004/02/11,1.3179,
2004/02/12,1.3191,
2004/02/13,1.3150,
2004/02/16,1.3147,
2004/02/17,1.3102,
2004/02/18,1.3180,
2004/02/19,1.3275,
2004/02/20,1.3440,
2004/02/23,1.3357,
2004/02/24,1.3280,
2004/02/25,1.3370,
2004/02/26,1.3432,
2004/02/27,1.3401,
